CustomerID,Order Date,Order Month,Food Category,Item,Unit Ordered,,Unit Price (in Rs),Area,Total Amount,Profile
CUST297,11/4/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Vijayawada,350,Student
CUST183,11/4/2024,November,Veg,Veg Biryani ,1,Cury,250,Guntur,250,Student
CUST181,11/4/2024,November,Veg,Malai Kofta ,3,Cury,250,Vijayawada,750,Employed
CUST241,11/4/2024,November,Non-Veg,Chicken Wrap ,3,Other,150,Guntur,450,Employed
CUST132,11/4/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Student
CUST248,11/4/2024,November,Veg,Dal Tadka ,1,Cury,200,Guntur,200,Employed
CUST308,11/4/2024,November,Veg,Veg Sandwich ,8,Other,100,Guntur,800,Employed
CUST124,11/4/2024,November,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Visakhapatnam,300,Employed
CUST265,11/4/2024,November,Non-Veg,Rogan Josh ,1,Cury,350,Guntur,350,Student
CUST275,11/4/2024,November,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Employed
CUST027,11/4/2024,November,Veg,Bhindi Masala ,2,Cury,200,Rajahmundry,400,Employed
CUST075,11/4/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Rajahmundry,350,Employed
CUST275,11/4/2024,November,Veg,Baingan Bharta ,1,Cury,200,Tirupati,200,Employed
CUST249,11/4/2024,November,Veg,Baingan Bharta ,2,Cury,200,Vijayawada,400,Student
CUST026,11/4/2024,November,Non-Veg,Chicken Wrap ,4,Other,150,Guntur,600,Employed
CUST151,11/4/2024,November,Veg,Bhindi Masala ,3,Cury,200,Vijayawada,600,Student
CUST105,11/4/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Vijayawada,350,Employed
CUST286,11/4/2024,November,Non-Veg,Chicken Korma ,1,Cury,300,Visakhapatnam,300,Student
CUST112,11/4/2024,November,Veg,Baingan Bharta ,2,Cury,200,Rajahmundry,400,Student
CUST118,11/4/2024,November,Veg,Aloo Paratha ,7,Other,150,Tirupati,1050,Student
CUST010,11/4/2024,November,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Student
CUST414,12/15/2024,November,Veg,Bhindi Masala ,2,Cury,200,Vijayawada,400,Student
CUST306,11/4/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST150,11/4/2024,November,Non-Veg,Chicken Wrap ,5,Other,150,Rajahmundry,750,Student
CUST053,11/4/2024,November,Non-Veg,Chicken Biryani ,2,Other,300,Vijayawada,600,Student
CUST242,11/4/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Employed
CUST043,11/4/2024,November,Non-Veg,Chicken Wrap ,4,Other,150,Vijayawada,600,Student
CUST204,11/4/2024,November,Veg,Masala Dosa ,6,Other,150,Guntur,900,Student
CUST141,11/4/2024,November,Veg,Baingan Bharta ,2,Cury,200,Guntur,400,Employed
CUST286,11/4/2024,November,Veg,Chole ,2,Cury,200,Guntur,400,Student
CUST103,11/4/2024,November,Non-Veg,Mutton Curry ,2,Cury,400,Visakhapatnam,800,Student
CUST206,11/4/2024,November,Veg,Pav Bhaji ,2,Other,200,Guntur,400,Employed
CUST133,11/4/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Guntur,250,Student
CUST183,11/4/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST084,11/4/2024,November,Non-Veg,Chicken Biryani ,7,Other,300,Guntur,2100,Employed
CUST064,11/4/2024,November,Veg,Dal Tadka ,1,Cury,200,Tirupati,200,Student
CUST063,11/4/2024,November,Veg,Pav Bhaji ,1,Other,200,Tirupati,200,Student
CUST073,11/4/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST199,11/4/2024,November,Non-Veg,Chicken Biryani ,6,Other,300,Rajahmundry,1800,Employed
CUST074,11/4/2024,November,Veg,Veg Sandwich ,2,Other,100,Rajahmundry,200,Employed
CUST088,11/4/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Tirupati,350,Employed
CUST075,11/4/2024,November,Veg,Malai Kofta ,1,Cury,250,Tirupati,250,Employed
CUST290,11/4/2024,November,Non-Veg,Kadai Chicken ,1,Cury,300,Tirupati,300,Employed
CUST223,11/4/2024,November,Veg,Paneer Tikka Masala ,1,Cury,250,Visakhapatnam,250,Student
CUST078,11/4/2024,November,Veg,Vegetable Korma ,3,Cury,250,Visakhapatnam,750,Employed
CUST130,11/4/2024,November,Veg,Veg Sandwich ,8,Other,100,Visakhapatnam,800,Employed
CUST118,11/4/2024,November,Veg,Dal Makhani ,3,Cury,200,Tirupati,600,Student
CUST197,11/4/2024,November,Non-Veg,Mutton Biryani ,4,Other,410,Tirupati,1640,Student
CUST267,11/4/2024,November,Veg,Malai Kofta ,3,Cury,250,Rajahmundry,750,Employed
CUST128,11/4/2024,November,Veg,Pav Bhaji ,5,Other,200,Visakhapatnam,1000,Employed
CUST040,11/4/2024,November,Veg,Bhindi Masala ,2,Cury,200,Visakhapatnam,400,Employed
CUST103,11/4/2024,November,Veg,Aloo Gobi ,3,Cury,150,Guntur,450,Student
CUST126,11/4/2024,November,Veg,Paneer Tikka Masala ,1,Cury,250,Vijayawada,250,Student
CUST188,11/4/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Student
CUST022,11/4/2024,November,Veg,Bhindi Masala ,1,Cury,200,Guntur,200,Student
CUST141,11/4/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Guntur,1200,Employed
CUST242,11/4/2024,November,Veg,Dal Makhani ,2,Cury,200,Guntur,400,Employed
CUST110,11/4/2024,November,Veg,Dal Tadka ,3,Cury,200,Visakhapatnam,600,Employed
CUST020,11/4/2024,November,Veg,Pav Bhaji ,7,Other,200,Vijayawada,1400,Student
CUST034,11/4/2024,November,Veg,Dal Makhani ,2,Cury,200,Rajahmundry,400,Student
CUST415,12/23/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Employed
CUST049,11/4/2024,November,Veg,Veg Manchurian ,1,Cury,200,Vijayawada,200,Employed
CUST068,11/4/2024,November,Veg,Veg Biryani ,1,Cury,250,Vijayawada,250,Student
CUST160,11/4/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Rajahmundry,700,Student
CUST071,11/4/2024,November,Veg,Dal Tadka ,2,Cury,200,Guntur,400,Employed
CUST292,11/4/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Rajahmundry,700,Employed
CUST265,11/4/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Visakhapatnam,700,Student
CUST118,11/4/2024,November,Veg,Paneer Tikka Masala ,1,Cury,250,Guntur,250,Student
CUST120,11/4/2024,November,Veg,Vegetable Korma ,2,Cury,250,Rajahmundry,500,Student
CUST227,11/4/2024,November,Veg,Aloo Paratha ,8,Other,150,Tirupati,1200,Student
CUST235,11/4/2024,November,Veg,Dal Makhani ,2,Cury,200,Tirupati,400,Student
CUST163,11/4/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Guntur,250,Student
CUST254,11/4/2024,November,Non-Veg,Mutton Biryani ,3,Other,410,Rajahmundry,1230,Employed
CUST075,11/4/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Employed
CUST301,11/4/2024,November,Veg,Dal Tadka ,2,Cury,200,Tirupati,400,Employed
CUST292,11/4/2024,November,Non-Veg,Rogan Josh ,1,Cury,350,Rajahmundry,350,Employed
CUST202,11/4/2024,November,Veg,Bhindi Masala ,3,Cury,200,Visakhapatnam,600,Student
CUST194,11/4/2024,November,Veg,Malai Kofta ,3,Cury,250,Visakhapatnam,750,Employed
CUST099,11/4/2024,November,Non-Veg,Mutton Biryani ,3,Other,410,Vijayawada,1230,Student
CUST113,11/4/2024,November,Veg,Chole ,2,Cury,200,Guntur,400,Employed
CUST231,11/4/2024,November,Veg,Chole ,3,Cury,200,Rajahmundry,600,Employed
CUST169,11/4/2024,November,Veg,Masala Dosa ,2,Other,150,Vijayawada,300,Employed
CUST051,11/4/2024,November,Non-Veg,Chicken Korma ,2,Cury,300,Visakhapatnam,600,Student
CUST262,11/4/2024,November,Non-Veg,Mutton Biryani ,2,Other,410,Tirupati,820,Student
CUST291,11/4/2024,November,Veg,Bhindi Masala ,2,Cury,200,Vijayawada,400,Employed
CUST076,11/4/2024,November,Non-Veg,Mutton Curry ,3,Cury,400,Rajahmundry,1200,Employed
CUST151,11/4/2024,November,Veg,Masala Dosa ,2,Other,150,Guntur,300,Student
CUST075,11/4/2024,November,Veg,Dal Tadka ,1,Cury,200,Vijayawada,200,Employed
CUST184,11/4/2024,November,Veg,Pav Bhaji ,1,Other,200,Visakhapatnam,200,Employed
CUST157,11/4/2024,November,Non-Veg,Mutton Curry ,1,Cury,400,Vijayawada,400,Employed
CUST303,11/4/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Visakhapatnam,250,Student
CUST132,11/4/2024,November,Non-Veg,Mutton Curry ,2,Cury,400,Tirupati,800,Student
CUST133,11/4/2024,November,Veg,Aloo Gobi ,1,Cury,150,Visakhapatnam,150,Student
CUST308,11/4/2024,November,Veg,Aloo Gobi ,2,Cury,150,Vijayawada,300,Employed
CUST268,11/4/2024,November,Veg,Veg Manchurian ,2,Cury,200,Visakhapatnam,400,Student
CUST212,11/4/2024,November,Veg,Aloo Gobi ,1,Cury,150,Tirupati,150,Employed
CUST067,11/4/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Vijayawada,700,Student
CUST268,11/4/2024,November,Veg,Aloo Gobi ,1,Cury,150,Guntur,150,Student
CUST245,11/5/2024,November,Veg,Dal Makhani ,1,Cury,200,Tirupati,200,Employed
CUST202,11/5/2024,November,Non-Veg,Kadai Chicken ,1,Cury,300,Rajahmundry,300,Student
CUST218,11/5/2024,November,Veg,Dal Makhani ,1,Cury,200,Tirupati,200,Student
CUST099,11/5/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Student
CUST169,11/5/2024,November,Non-Veg,Chicken Wrap ,5,Other,150,Vijayawada,750,Employed
CUST189,11/5/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Vijayawada,500,Student
CUST102,11/5/2024,November,Veg,Dal Tadka ,3,Cury,200,Visakhapatnam,600,Student
CUST054,11/5/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Tirupati,250,Employed
CUST095,11/5/2024,November,Veg,Aloo Paratha ,6,Other,150,Visakhapatnam,900,Student
CUST277,11/5/2024,November,Veg,Paneer Butter Masala ,2,Cury,250,Tirupati,500,Student
CUST001,11/5/2024,November,Veg,Aloo Gobi ,1,Cury,150,Tirupati,150,Student
CUST135,11/5/2024,November,Veg,Veg Sandwich ,1,Other,100,Rajahmundry,100,Employed
CUST138,11/5/2024,November,Veg,Veg Sandwich ,2,Other,100,Guntur,200,Employed
CUST258,11/5/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Tirupati,700,Employed
CUST223,11/5/2024,November,Non-Veg,Chicken Wrap ,4,Other,150,Tirupati,600,Student
CUST311,11/5/2024,November,Veg,Vegetable Korma ,3,Cury,250,Guntur,750,Student
CUST254,11/5/2024,November,Non-Veg,Egg Curry ,1,Cury,200,Vijayawada,200,Employed
CUST044,11/5/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Rajahmundry,400,Student
CUST120,11/5/2024,November,Non-Veg,Fish Curry ,2,Cury,350,Rajahmundry,700,Student
CUST149,11/5/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST161,11/5/2024,November,Non-Veg,Fish Curry ,2,Cury,350,Vijayawada,700,Employed
CUST189,11/5/2024,November,Veg,Baingan Bharta ,1,Cury,200,Visakhapatnam,200,Student
CUST109,11/5/2024,November,Veg,Veg Biryani ,2,Cury,250,Tirupati,500,Employed
CUST255,11/5/2024,November,Veg,Malai Kofta ,2,Cury,250,Rajahmundry,500,Student
CUST131,11/5/2024,November,Non-Veg,Prawns Fry ,2,Cury,400,Rajahmundry,800,Employed
CUST178,11/5/2024,November,Non-Veg,Egg Curry ,1,Cury,200,Visakhapatnam,200,Student
CUST145,11/5/2024,November,Veg,Veg Biryani ,3,Cury,250,Visakhapatnam,750,Employed
CUST037,11/5/2024,November,Non-Veg,Chicken Tikka Masala ,3,Cury,300,Rajahmundry,900,Student
CUST222,11/5/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Guntur,400,Employed
CUST023,11/5/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Tirupati,400,Employed
CUST188,11/5/2024,November,Veg,Pav Bhaji ,4,Other,200,Rajahmundry,800,Student
CUST275,11/5/2024,November,Non-Veg,Mutton Biryani ,3,Other,410,Guntur,1230,Employed
CUST181,11/5/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Guntur,500,Employed
CUST136,11/5/2024,November,Veg,Paneer Butter Masala ,2,Cury,250,Vijayawada,500,Student
CUST241,11/5/2024,November,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Vijayawada,600,Employed
CUST094,11/5/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Tirupati,1200,Student
CUST120,11/5/2024,November,Veg,Pav Bhaji ,1,Other,200,Rajahmundry,200,Student
CUST275,11/5/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Tirupati,600,Employed
CUST190,11/5/2024,November,Veg,Masala Dosa ,7,Other,150,Visakhapatnam,1050,Employed
CUST024,11/5/2024,November,Veg,Aloo Gobi ,2,Cury,150,Tirupati,300,Student
CUST026,11/5/2024,November,Non-Veg,Rogan Josh ,1,Cury,350,Tirupati,350,Employed
CUST249,11/5/2024,November,Veg,Dal Tadka ,1,Cury,200,Guntur,200,Student
CUST088,11/5/2024,November,Veg,Masala Dosa ,5,Other,150,Visakhapatnam,750,Employed
CUST059,11/5/2024,November,Veg,Chole ,1,Cury,200,Visakhapatnam,200,Student
CUST139,11/5/2024,November,Non-Veg,Chicken Korma ,1,Cury,300,Tirupati,300,Employed
CUST119,11/5/2024,November,Veg,Baingan Bharta ,1,Cury,200,Visakhapatnam,200,Employed
CUST072,11/5/2024,November,Non-Veg,Chicken Korma ,2,Cury,300,Tirupati,600,Student
CUST265,11/5/2024,November,Non-Veg,Chicken Wrap ,3,Other,150,Guntur,450,Student
CUST207,11/5/2024,November,Veg,Malai Kofta ,2,Cury,250,Tirupati,500,Student
CUST044,11/5/2024,November,Veg,Veg Manchurian ,2,Cury,200,Guntur,400,Student
CUST064,11/5/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Visakhapatnam,350,Student
CUST184,11/5/2024,November,Non-Veg,Prawns Fry ,2,Cury,400,Vijayawada,800,Employed
CUST102,11/5/2024,November,Non-Veg,Kadai Chicken ,1,Cury,300,Rajahmundry,300,Student
CUST208,11/5/2024,November,Veg,Bhindi Masala ,2,Cury,200,Tirupati,400,Student
CUST083,11/5/2024,November,Non-Veg,Fish Curry ,2,Cury,350,Vijayawada,700,Student
CUST087,11/5/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Rajahmundry,400,Employed
CUST254,11/5/2024,November,Veg,Baingan Bharta ,2,Cury,200,Visakhapatnam,400,Employed
CUST051,11/5/2024,November,Non-Veg,Mutton Curry ,1,Cury,400,Tirupati,400,Student
CUST120,11/5/2024,November,Non-Veg,Mutton Curry ,1,Cury,400,Vijayawada,400,Student
CUST206,11/5/2024,November,Veg,Veg Sandwich ,4,Other,100,Visakhapatnam,400,Employed
CUST224,11/5/2024,November,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Employed
CUST317,11/5/2024,November,Veg,Vegetable Korma ,2,Cury,250,Rajahmundry,500,Student
CUST302,11/5/2024,November,Veg,Pav Bhaji ,3,Other,200,Guntur,600,Employed
CUST301,11/5/2024,November,Non-Veg,Rogan Josh ,1,Cury,350,Rajahmundry,350,Employed
CUST137,11/5/2024,November,Veg,Veg Biryani ,2,Cury,250,Guntur,500,Student
CUST105,11/5/2024,November,Veg,Aloo Paratha ,4,Other,150,Guntur,600,Employed
CUST270,11/5/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Vijayawada,400,Employed
CUST122,11/5/2024,November,Veg,Veg Manchurian ,1,Cury,200,Tirupati,200,Employed
CUST206,11/5/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Vijayawada,350,Employed
CUST073,11/5/2024,November,Veg,Masala Dosa ,5,Other,150,Vijayawada,750,Employed
CUST239,11/5/2024,November,Non-Veg,Chicken Tikka Masala ,1,Cury,300,Tirupati,300,Employed
CUST222,11/5/2024,November,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Employed
CUST103,11/5/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Guntur,1200,Student
CUST264,11/5/2024,November,Non-Veg,Mutton Biryani ,1,Other,410,Vijayawada,410,Employed
CUST118,11/5/2024,November,Non-Veg,Mutton Biryani ,1,Other,410,Guntur,410,Student
CUST107,11/5/2024,November,Veg,Chole ,2,Cury,200,Vijayawada,400,Student
CUST092,11/5/2024,November,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Employed
CUST240,11/5/2024,November,Non-Veg,Chicken Wrap ,6,Other,150,Tirupati,900,Employed
CUST317,11/5/2024,November,Veg,Masala Dosa ,2,Other,150,Rajahmundry,300,Student
CUST168,11/5/2024,November,Non-Veg,Mutton Biryani ,2,Other,410,Rajahmundry,820,Employed
CUST251,11/5/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Rajahmundry,1200,Employed
CUST040,11/5/2024,November,Non-Veg,Chicken Wrap ,2,Other,150,Rajahmundry,300,Employed
CUST214,11/5/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Visakhapatnam,500,Employed
CUST167,11/5/2024,November,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Employed
CUST164,11/5/2024,November,Veg,Malai Kofta ,1,Cury,250,Guntur,250,Student
CUST280,11/5/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Vijayawada,600,Student
CUST301,11/5/2024,November,Veg,Bhindi Masala ,2,Cury,200,Tirupati,400,Employed
CUST245,11/5/2024,November,Veg,Masala Dosa ,5,Other,150,Visakhapatnam,750,Employed
CUST316,11/5/2024,November,Non-Veg,Chicken Biryani ,2,Other,300,Vijayawada,600,Employed
CUST317,11/5/2024,November,Veg,Dal Makhani ,1,Cury,200,Tirupati,200,Student
CUST138,11/5/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Rajahmundry,400,Employed
CUST160,11/5/2024,November,Veg,Vegetable Korma ,2,Cury,250,Guntur,500,Student
CUST070,11/5/2024,November,Veg,Chole ,3,Cury,200,Visakhapatnam,600,Student
CUST027,11/5/2024,November,Non-Veg,Mutton Biryani ,3,Other,410,Guntur,1230,Employed
CUST128,11/5/2024,November,Veg,Veg Sandwich ,2,Other,100,Guntur,200,Employed
CUST274,11/5/2024,November,Veg,Baingan Bharta ,3,Cury,200,Rajahmundry,600,Employed
CUST099,11/5/2024,November,Veg,Veg Sandwich ,3,Other,100,Visakhapatnam,300,Student
CUST092,11/5/2024,November,Veg,Aloo Gobi ,2,Cury,150,Tirupati,300,Employed
CUST238,11/5/2024,November,Non-Veg,Mutton Biryani ,2,Other,410,Rajahmundry,820,Student
CUST007,11/5/2024,November,Non-Veg,Chicken Wrap ,5,Other,150,Tirupati,750,Student
CUST258,11/5/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Tirupati,250,Employed
CUST178,11/5/2024,November,Veg,Veg Manchurian ,3,Cury,200,Visakhapatnam,600,Student
CUST226,11/5/2024,November,Non-Veg,Fish Curry ,3,Cury,350,Vijayawada,1050,Employed
CUST274,11/5/2024,November,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Employed
CUST126,11/5/2024,November,Veg,Aloo Paratha ,6,Other,150,Guntur,900,Student
CUST105,11/5/2024,November,Non-Veg,Egg Curry ,1,Cury,200,Rajahmundry,200,Employed
CUST118,11/5/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST221,11/5/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Guntur,250,Employed
CUST209,11/5/2024,November,Veg,Aloo Gobi ,1,Cury,150,Vijayawada,150,Employed
CUST224,11/5/2024,November,Non-Veg,Mutton Curry ,2,Cury,400,Vijayawada,800,Employed
CUST297,11/5/2024,November,Veg,Masala Dosa ,4,Other,150,Rajahmundry,600,Student
CUST236,11/5/2024,November,Veg,Veg Sandwich ,5,Other,100,Guntur,500,Employed
CUST170,11/5/2024,November,Non-Veg,Prawns Fry ,3,Cury,400,Rajahmundry,1200,Student
CUST190,11/5/2024,November,Veg,Masala Dosa ,3,Other,150,Visakhapatnam,450,Employed
CUST183,11/5/2024,November,Non-Veg,Chicken Wrap ,1,Other,150,Tirupati,150,Student
CUST272,11/5/2024,November,Veg,Veg Sandwich ,6,Other,100,Guntur,600,Student
CUST255,11/6/2024,November,Non-Veg,Mutton Biryani ,4,Other,410,Guntur,1640,Student
CUST160,11/6/2024,November,Veg,Pav Bhaji ,2,Other,200,Guntur,400,Student
CUST195,11/6/2024,November,Veg,Aloo Paratha ,8,Other,150,Rajahmundry,1200,Employed
CUST047,11/6/2024,November,Non-Veg,Chicken Biryani ,8,Other,300,Visakhapatnam,2400,Student
CUST044,11/6/2024,November,Veg,Veg Sandwich ,7,Other,100,Rajahmundry,700,Student
CUST223,11/6/2024,November,Veg,Masala Dosa ,1,Other,150,Rajahmundry,150,Student
CUST062,11/6/2024,November,Veg,Aloo Paratha ,5,Other,150,Tirupati,750,Student
CUST073,11/6/2024,November,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Employed
CUST286,11/6/2024,November,Non-Veg,Prawns Fry ,2,Cury,400,Tirupati,800,Student
CUST092,11/6/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Tirupati,1200,Employed
CUST049,11/6/2024,November,Veg,Dal Makhani ,2,Cury,200,Vijayawada,400,Employed
CUST040,11/6/2024,November,Veg,Paneer Butter Masala ,1,Cury,250,Vijayawada,250,Employed
CUST317,11/6/2024,November,Veg,Vegetable Korma ,1,Cury,250,Rajahmundry,250,Student
CUST062,11/6/2024,November,Veg,Baingan Bharta ,3,Cury,200,Guntur,600,Student
CUST267,11/6/2024,November,Veg,Veg Sandwich ,2,Other,100,Guntur,200,Employed
CUST303,11/6/2024,November,Veg,Baingan Bharta ,1,Cury,200,Guntur,200,Student
CUST274,11/6/2024,November,Veg,Aloo Gobi ,1,Cury,150,Guntur,150,Employed
CUST295,11/6/2024,November,Non-Veg,Chicken Biryani ,4,Other,300,Visakhapatnam,1200,Employed
CUST020,11/6/2024,November,Non-Veg,Fish Curry ,2,Cury,350,Guntur,700,Student
CUST287,11/6/2024,November,Non-Veg,Fish Curry ,3,Cury,350,Vijayawada,1050,Student
CUST122,11/6/2024,November,Veg,Veg Biryani ,2,Cury,250,Visakhapatnam,500,Employed
CUST311,11/6/2024,November,Veg,Pav Bhaji ,6,Other,200,Rajahmundry,1200,Student
CUST001,11/6/2024,November,Veg,Dal Tadka ,1,Cury,200,Visakhapatnam,200,Student
CUST259,11/6/2024,November,Veg,Vegetable Korma ,1,Cury,250,Visakhapatnam,250,Employed
CUST199,11/6/2024,November,Veg,Malai Kofta ,2,Cury,250,Visakhapatnam,500,Employed
CUST184,11/6/2024,November,Veg,Vegetable Korma ,1,Cury,250,Guntur,250,Employed
CUST081,11/6/2024,November,Veg,Aloo Paratha ,5,Other,150,Guntur,750,Student
CUST267,11/6/2024,November,Veg,Dal Tadka ,1,Cury,200,Rajahmundry,200,Employed
CUST029,11/6/2024,November,Veg,Dal Tadka ,2,Cury,200,Vijayawada,400,Student
CUST165,11/6/2024,November,Veg,Dal Tadka ,1,Cury,200,Visakhapatnam,200,Employed
CUST269,11/6/2024,November,Non-Veg,Chicken Tikka Masala ,2,Cury,300,Visakhapatnam,600,Student
CUST029,11/6/2024,November,Non-Veg,Fish Curry ,1,Cury,350,Guntur,350,Student
CUST030,11/6/2024,November,Non-Veg,Chicken Wrap ,8,Other,150,Rajahmundry,1200,Student
CUST270,11/6/2024,November,Non-Veg,Mutton Curry ,1,Cury,400,Visakhapatnam,400,Employed
CUST147,11/6/2024,November,Veg,Paneer Butter Masala ,2,Cury,250,Guntur,500,Employed
CUST042,11/6/2024,November,Veg,Veg Sandwich ,4,Other,100,Rajahmundry,400,Employed
CUST319,11/6/2024,November,Non-Veg,Chicken Korma ,3,Cury,300,Tirupati,900,Employed
CUST237,11/6/2024,November,Non-Veg,Chicken Wrap ,5,Other,150,Guntur,750,Employed
CUST148,11/6/2024,November,Non-Veg,Chicken Korma ,1,Cury,300,Visakhapatnam,300,Student
CUST013,11/6/2024,November,Non-Veg,Kadai Chicken ,2,Cury,300,Guntur,600,Student
CUST068,11/6/2024,November,Veg,Dal Makhani ,1,Cury,200,Visakhapatnam,200,Student
CUST125,11/6/2024,November,Veg,Dal Tadka ,2,Cury,200,Visakhapatnam,400,Employed
CUST075,11/6/2024,November,Veg,Aloo Paratha ,5,Other,150,Visakhapatnam,750,Employed
CUST190,11/6/2024,November,Veg,Vegetable Korma ,3,Cury,250,Guntur,750,Employed
CUST207,11/6/2024,November,Veg,Paneer Tikka Masala ,1,Cury,250,Guntur,250,Student
CUST183,11/6/2024,November,Non-Veg,Chicken Wrap ,4,Other,150,Visakhapatnam,600,Student
CUST212,11/6/2024,November,Veg,Bhindi Masala ,1,Cury,200,Visakhapatnam,200,Employed
CUST062,11/6/2024,November,Veg,Dal Tadka ,2,Cury,200,Rajahmundry,400,Student
CUST269,11/6/2024,November,Veg,Paneer Butter Masala ,2,Cury,250,Rajahmundry,500,Student
CUST188,11/6/2024,November,Veg,Paneer Tikka Masala ,2,Cury,250,Rajahmundry,500,Student
CUST011,11/6/2024,November,Veg,Veg Biryani ,1,Cury,250,Tirupati,250,Student
CUST116,11/6/2024,November,Non-Veg,Prawns Fry ,3,Cury,400,Rajahmundry,1200,Employed
CUST275,11/6/2024,November,Veg,Aloo Gobi ,2,Cury,150,Vijayawada,300,Employed
CUST165,11/6/2024,November,Non-Veg,Mutton Biryani ,6,Other,410,Vijayawada,2460,Employed
CUST115,11/6/2024,November,Non-Veg,Egg Curry ,2,Cury,200,Vijayawada,400,Employed
CUST218,11/6/2024,November,Veg,Aloo Paratha ,3,Other,150,Vijayawada,450,Student
CUST170,11/6/2024,November,Non-Veg,Rogan Josh ,2,Cury,350,Guntur,700,Student
CUST129,11/6/2024,November,Veg,Veg Manchurian ,2,Cury,200,Rajahmundry,400,Student
CUST245,11/6/2024,November,Non-Veg,Chicken Korma ,2,Cury,300,Visakhapatnam,600,Employed
CUST141,11/6/2024,November,Non-Veg,Chicken Biryani ,2,Other,300,Tirupati,600,Employed
CUST215,11/6/2024,November,Veg,Veg Sandwich ,7,Other,100,Rajahmundry,700,Student
CUST417,12/15/2024,November,Veg,Dal Makhani ,2,Cury,200,Tirupati,400,Student
CUST227,11/6/2024,November,Non-Veg,Prawns Fry ,1,Cury,400,Tirupati,400,Student
CUST274,11/6/2024,November,Non-Veg,Chicken Biryani ,1,Other,300,Guntur,300,Employed
CUST163,11/6/2024,November,Veg,Dal Makhani ,1,Cury,200,Vijayawada,200,Student
CUST147,11/6/2024,November,Veg,Dal Makhani ,2,Cury,200,Rajahmundry,400,Employed
CUST131,11/6/2024,November,Veg,Masala Dosa ,4,Other,150,Rajahmundry,600,Employed
CUST268,11/6/2024,November,Non-Veg,Chicken Korma ,1,Cury,300,Vijayawada,300,Student
CUST287,11/6/2024,November,Non-Veg,Kadai Chicken ,3,Cury,300,Vijayawada,900,Student
